method,p,rep,n_full,n_sample,rho,rho_tilde,time_fit_s,time_score_s,time_total_s,dataset,part,n_vs_psi
LOF,0.1,8,5000,500,0.5,0.5828443473773894,0.29059719399083406,0.016937320004217327,0.30892037495505065,satellite,A,
LOF,0.1,9,5000,500,0.36,0.6088250565238295,0.3021369749912992,0.015030284994281828,0.318479792913422,satellite,A,
LOF,0.1,10,5000,500,0.48,0.6120884790440398,0.3361711989855394,0.023673628107644618,0.36120170494541526,satellite,A,
LOF,0.1,11,5000,500,0.44,0.6148170832683331,0.45195467106532305,0.017212030943483114,0.4705333421006799,satellite,A,
LOF,0.1,12,5000,500,0.42,0.6113650054600217,0.3137513919500634,0.016155540011823177,0.3311884109862149,satellite,A,
LOF,0.1,13,5000,500,0.42,0.6409867073305104,0.2961044670082629,0.018596076988615096,0.31605886993929744,satellite,A,
LOF,0.1,14,5000,500,0.44,0.6383927074636696,0.30122919101268053,0.018503212020732462,0.3211392629891634,satellite,A,
LOF,0.1,15,5000,500,0.4,0.591324617682053,0.29879864398390055,0.02363871003035456,0.3238739350344986,satellite,A,
LOF,0.1,16,5000,500,0.5,0.6810747253362833,0.38335672800894827,0.026405127020552754,0.4111703389789909,satellite,A,
LOF,0.1,17,5000,500,0.4,0.64489032303866,0.3491790210828185,0.06365592498332262,0.4143298800336197,satellite,A,
LOF,0.1,18,5000,500,0.44,0.6040364901334663,0.4377049800241366,0.014801474986597896,0.4537755419733003,satellite,A,
LOF,0.1,19,5000,500,0.44,0.6147517217609286,0.3142350879497826,0.016197544056922197,0.33171380299609154,satellite,A,
LOF,0.1,20,5000,500,0.4,0.6633410533642133,0.3028074390022084,0.016395629034377635,0.3204802010441199,satellite,A,
LOF,0.1,21,5000,500,0.46,0.6950891483565934,0.41604740801267326,0.02387802000157535,0.44133590103592724,satellite,A,
LOF,0.1,22,5000,500,0.36,0.5875244902991373,0.44779647199902683,0.02227376401424408,0.47136866103392094,satellite,A,
LOF,0.1,23,5000,500,0.48,0.6494618938475754,0.32516245206352323,0.0192581950686872,0.3457606779411435,satellite,A,
LOF,0.1,24,5000,500,0.42,0.6159833402841632,0.3538290769793093,0.020010752021335065,0.3753206819528714,satellite,A,
LOF,0.1,25,5000,500,0.38,0.61682139408929,0.3934651679592207,0.02998011210002005,0.4250081889331341,satellite,A,
LOF,0.1,26,5000,500,0.52,0.6246298885017894,0.5421683680033311,0.015267640934325755,0.5589439159957692,satellite,A,
LOF,0.1,27,5000,500,0.52,0.6401810068170614,0.3781255279900506,0.017619585036300123,0.3972822290379554,satellite,A,
LOF,0.1,28,5000,500,0.46,0.620882973555793,0.38928960100747645,0.02531966893002391,0.41618558194022626,satellite,A,
LOF,0.1,29,5000,500,0.42,0.6093806441477122,0.4431437330786139,0.024344931007362902,0.46996004797983915,satellite,A,
LOF,0.15,0,5000,750,0.52,0.7210104815902639,0.6593244649702683,0.046101009007543325,0.7068950219545513,satellite,A,
LOF,0.15,1,5000,750,0.48,0.7226441007006233,0.4126860830001533,0.03110571706201881,0.44526983401738107,satellite,A,
LOF,0.15,2,5000,750,0.38666666666666666,0.7116072861399383,0.33281045698095113,0.025483999052084982,0.35983959899749607,satellite,A,
LOF,0.15,3,5000,750,0.5066666666666667,0.7501300660127062,0.45086543692741543,0.0382410220336169,0.49079524690750986,satellite,A,
LOF,0.15,4,5000,750,0.49333333333333335,0.7424438402517243,0.4143391150282696,0.04047347907908261,0.45663311309181154,satellite,A,
LOF,0.15,5,5000,750,0.4,0.7158448667940013,0.4105862320866436,0.029504520003683865,0.4415221679955721,satellite,A,
LOF,0.15,6,5000,750,0.5066666666666667,0.7227366875318889,0.3558877519099042,0.023980491096153855,0.38136713404674083,satellite,A,
LOF,0.15,7,5000,750,0.44,0.7258749117776209,0.3492093069944531,0.03642701602075249,0.386955916066654,satellite,A,
LOF,0.15,8,5000,750,0.5466666666666666,0.699611711309709,0.33717636892106384,0.030086372047662735,0.3687734929844737,satellite,A,
LOF,0.15,9,5000,750,0.48,0.7156342962387487,0.4129804519470781,0.041581894969567657,0.4559956610901281,satellite,A,
LOF,0.15,10,5000,750,0.4266666666666667,0.6727754871820356,0.37736043299082667,0.023108495981432498,0.40205099689774215,satellite,A,
LOF,0.15,11,5000,750,0.6266666666666667,0.7463669997377204,0.34807403199374676,0.02695679501630366,0.3765073590911925,satellite,A,
LOF,0.15,12,5000,750,0.5333333333333333,0.7513087241230114,0.2918773159617558,0.011826934991404414,0.30492759600747377,satellite,A,
LOF,0.15,13,5000,750,0.4533333333333333,0.745219074167243,0.12461973004974425,0.012030165060423315,0.1377947599394247,satellite,A,
LOF,0.15,14,5000,750,0.49333333333333335,0.7369972782173834,0.12121744104661047,0.014298935886472464,0.1366926480550319,satellite,A,
LOF,0.15,15,5000,750,0.52,0.7455280951610579,0.12481324502732605,0.013477761996909976,0.13970069505739957,satellite,A,
LOF,0.15,16,5000,750,0.4266666666666667,0.7269507394679812,0.13251816108822823,0.014175117015838623,0.14794301195070148,satellite,A,
LOF,0.15,17,5000,750,0.52,0.7572041905852275,0.1305400860728696,0.013672391069121659,0.1455045670736581,satellite,A,
LOF,0.15,18,5000,750,0.52,0.7484887688689223,0.3962330939248204,0.025776920025236905,0.42334667907562107,satellite,A,
LOF,0.15,19,5000,750,0.5066666666666667,0.743661567398342,0.33656306099146605,0.03351900808047503,0.37159795698244125,satellite,A,
LOF,0.15,20,5000,750,0.4666666666666667,0.7134451794580968,0.31365110306069255,0.021452722023241222,0.3365468450356275,satellite,A,
LOF,0.15,21,5000,750,0.38666666666666666,0.7141513993802656,0.3068842180073261,0.024292143993079662,0.3324977270094678,satellite,A,
LOF,0.15,22,5000,750,0.49333333333333335,0.7296882286346338,0.30941265099681914,0.04832266608718783,0.3591053959680721,satellite,A,
LOF,0.15,23,5000,750,0.41333333333333333,0.7068194852871843,0.40088351210579276,0.0326860120985657,0.43483762408141047,satellite,A,
LOF,0.15,24,5000,750,0.4666666666666667,0.7183731028855161,0.30486331204883754,0.022468423936516047,0.3287381019908935,satellite,A,
LOF,0.15,25,5000,750,0.5733333333333334,0.7304198587703713,0.33539494301658124,0.02003563998732716,0.35671627800911665,satellite,A,
LOF,0.15,26,5000,750,0.44,0.7055755221691133,0.2831354190129787,0.021708521991968155,0.3062027810374275,satellite,A,
LOF,0.15,27,5000,750,0.49333333333333335,0.7481236338374573,0.3127449789317325,0.02090745000168681,0.3350321480538696,satellite,A,
LOF,0.15,28,5000,750,0.52,0.7490396124397452,0.4521598039427772,0.059645130997523665,0.5132756099337712,satellite,A,
LOF,0.15,29,5000,750,0.56,0.7201906259046904,0.43803747405763716,0.03014087595511228,0.4695376380113885,satellite,A,
LOF,0.2,0,5000,1000,0.53,0.7801819801819803,0.3567320229485631,0.03343863901682198,0.39166966592893004,satellite,A,
LOF,0.2,1,5000,1000,0.49,0.8016839100889619,0.284998290007934,0.03403890004847199,0.320430894033052,satellite,A,
LOF,0.2,2,5000,1000,0.55,0.8075018435018436,0.3020010299514979,0.03417136496864259,0.3376660249195993,satellite,A,
LOF,0.2,3,5000,1000,0.57,0.7736166319374819,0.31488866603467613,0.037698185071349144,0.35413822694681585,satellite,A,
LOF,0.2,4,5000,1000,0.57,0.789061375795744,0.36506842297967523,0.0390270440839231,0.40547567198518664,satellite,A,
LOF,0.2,5,5000,1000,0.51,0.7779244539244541,0.2832094309851527,0.0363167260074988,0.32093408110085875,satellite,A,
LOF,0.2,6,5000,1000,0.52,0.7954179118041657,0.30005293898284435,0.033618499990552664,0.3351167659275234,satellite,A,
LOF,0.2,7,5000,1000,0.49,0.8012046764155186,0.2945235080551356,0.03568308800458908,0.3317004380514845,satellite,A,
LOF,0.2,8,5000,1000,0.51,0.7927777469394132,0.29017650010064244,0.03463498002383858,0.3262819809606299,satellite,A,
LOF,0.2,9,5000,1000,0.51,0.7859082886237384,0.3219047540333122,0.05283330602105707,0.3761280479375273,satellite,A,
LOF,0.2,10,5000,1000,0.52,0.7941839229490265,0.3755308069521561,0.03887296502944082,0.4158017069566995,satellite,A,
LOF,0.2,11,5000,1000,0.59,0.783053891403053,0.30461934907361865,0.05571223306469619,0.3618332340847701,satellite,A,
LOF,0.2,12,5000,1000,0.5,0.7434399474399475,0.32211244897916913,0.041953813983127475,0.3655372579814866,satellite,A,
LOF,0.2,13,5000,1000,0.59,0.7867443307443309,0.5435353100765496,0.060924355988390744,0.6058846650412306,satellite,A,
LOF,0.2,14,5000,1000,0.5,0.7647376767376768,0.4703766549937427,0.04906722402665764,0.520865062950179,satellite,A,
LOF,0.2,15,5000,1000,0.56,0.7854719598283758,0.30275243299547583,0.03501904709264636,0.3391712720040232,satellite,A,
LOF,0.2,16,5000,1000,0.53,0.7898410778410778,0.28812426200602204,0.02821235405281186,0.31779647106304765,satellite,A,
LOF,0.2,17,5000,1000,0.58,0.7892622751012093,0.2800064590992406,0.03365751402452588,0.3151082789991051,satellite,A,
LOF,0.2,18,5000,1000,0.48,0.7749093752341034,0.29160454601515085,0.03531305200885981,0.32835224200971425,satellite,A,
LOF,0.2,19,5000,1000,0.52,0.7904183744183745,0.39274925796780735,0.05339564697351307,0.4475645429920405,satellite,A,
LOF,0.2,20,5000,1000,0.52,0.7909687668332984,0.3519164699828252,0.035633975989185274,0.389083418995142,satellite,A,
LOF,0.2,21,5000,1000,0.5,0.7563961203961205,0.31826595100574195,0.039152079029008746,0.35905671305954456,satellite,A,
LOF,0.2,22,5000,1000,0.52,0.7998768198768199,0.30468353000469506,0.03649828699417412,0.34272359893657267,satellite,A,
LOF,0.2,23,5000,1000,0.54,0.7829348379812516,0.35117233800701797,0.04182149202097207,0.39454726106487215,satellite,A,
LOF,0.2,24,5000,1000,0.52,0.7712442752442753,0.37187335290946066,0.05595159996300936,0.42929497396107763,satellite,A,
LOF,0.2,25,5000,1000,0.5,0.7694743094743095,0.41456793691031635,0.08162901096511632,0.4978620249312371,satellite,A,
LOF,0.2,26,5000,1000,0.57,0.7850878250878252,0.49810387601610273,0.03863705799449235,0.5382989400532097,satellite,A,
LOF,0.2,27,5000,1000,0.51,0.7926019169797229,0.3107823359314352,0.03519897791557014,0.3474866959732026,satellite,A,
LOF,0.2,28,5000,1000,0.57,0.775825675825676,0.30007647699676454,0.034679878037422895,0.33617468597367406,satellite,A,
LOF,0.2,29,5000,1000,0.5,0.7716728076728078,0.3447022559121251,0.05975271691568196,0.40590261796023697,satellite,A,
LOF,0.3,0,5000,1500,0.5933333333333334,0.8551639249617444,0.43210665497463197,0.0545018418924883,0.48829832090996206,satellite,A,
LOF,0.3,1,5000,1500,0.6066666666666667,0.8682385235444449,0.30749639600981027,0.057357740006409585,0.36648025503382087,satellite,A,
LOF,0.3,2,5000,1500,0.64,0.8529180644080286,0.2871449689846486,0.06136252300348133,0.3502306538866833,satellite,A,
LOF,0.3,3,5000,1500,0.64,0.8563744108330715,0.2985487360274419,0.06597893300931901,0.3661636559991166,satellite,A,
LOF,0.3,4,5000,1500,0.6266666666666667,0.858903076845812,0.37864248803816736,0.08355852903332561,0.46386466594412923,satellite,A,
LOF,0.3,5,5000,1500,0.6133333333333333,0.8617839553366771,0.32574441796168685,0.06157121795695275,0.38887125300243497,satellite,A,
LOF,0.3,6,5000,1500,0.6,0.8578545394909066,0.3426777929998934,0.06288728304207325,0.40724204492289573,satellite,A,
LOF,0.3,7,5000,1500,0.6066666666666667,0.8516823411921517,0.321448688977398,0.06326190300751477,0.3863224880769849,satellite,A,
LOF,0.3,8,5000,1500,0.6333333333333333,0.8666738856328381,0.35394656797870994,0.05935886700171977,0.4150093930074945,satellite,A,
LOF,0.3,9,5000,1500,0.54,0.8411456218424986,0.4393965839408338,0.05625499098096043,0.4972787289880216,satellite,A,
LOF,0.3,10,5000,1500,0.66,0.8648621273741562,0.31893731199670583,0.05593478900846094,0.37651258695404977,satellite,A,
LOF,0.3,11,5000,1500,0.6133333333333333,0.8586912410704995,0.3110123329097405,0.05577110394369811,0.36842336296103895,satellite,A,
LOF,0.3,12,5000,1500,0.64,0.8525818864808384,0.2978651060257107,0.07176518009509891,0.37140994507353753,satellite,A,
LOF,0.3,13,5000,1500,0.5933333333333334,0.8488079683590971,0.31477322801947594,0.06877945992164314,0.38513816299382597,satellite,A,
LOF,0.3,14,5000,1500,0.6066666666666667,0.8615901815479569,0.3814975069835782,0.080182139063254,0.4635339940432459,satellite,A,
LOF,0.3,15,5000,1500,0.58,0.8551089773817677,0.3243317239684984,0.05784429993946105,0.3838589469669387,satellite,A,
LOF,0.3,16,5000,1500,0.6133333333333333,0.8492908912403961,0.30809888697694987,0.05813797493465245,0.3679459880804643,satellite,A,
LOF,0.3,17,5000,1500,0.5866666666666667,0.8509415700637569,0.2908201119862497,0.06136304896790534,0.3538069549249485,satellite,A,
LOF,0.3,18,5000,1500,0.5933333333333334,0.8510633506948225,0.37355736503377557,0.062425337033346295,0.4376229780027643,satellite,A,
LOF,0.3,19,5000,1500,0.5866666666666667,0.8587296972131988,0.3678055029595271,0.0961017410736531,0.4655178679386154,satellite,A,
LOF,0.3,20,5000,1500,0.6466666666666666,0.8551548582910481,0.33218128699809313,0.07120564102660865,0.40516634203959256,satellite,A,
LOF,0.3,21,5000,1500,0.6,0.8543880881724838,0.37125783297233284,0.06745857000350952,0.4404087500879541,satellite,A,
LOF,0.3,22,5000,1500,0.6266666666666667,0.8722344986573191,0.3403898699907586,0.07504691497888416,0.41721382492687553,satellite,A,
LOF,0.3,23,5000,1500,0.6266666666666667,0.8545610980271546,0.38750889897346497,0.0988193319644779,0.4879722760524601,satellite,A,
LOF,0.3,24,5000,1500,0.58,0.8475665491406885,0.3605948369950056,0.05404804996214807,0.41625461797229946,satellite,A,
LOF,0.3,25,5000,1500,0.62,0.8655744469219765,0.32741723803337663,0.06972774001769722,0.39907379099167883,satellite,A,
LOF,0.3,26,5000,1500,0.6066666666666667,0.8583707957203538,0.35195068700704724,0.06921290198806673,0.42307154403533787,satellite,A,
LOF,0.3,27,5000,1500,0.6666666666666666,0.8640738702550536,0.35100172099191695,0.06288534600753337,0.4157229330157861,satellite,A,
LOF,0.3,28,5000,1500,0.6266666666666667,0.8644426668634076,0.4644338539801538,0.09951488301157951,0.5659310910850763,satellite,A,
LOF,0.3,29,5000,1500,0.5866666666666667,0.8500250889000396,0.3636822870466858,0.06104814202990383,0.4265633289469406,satellite,A,
LOF,0.5,0,5000,2500,0.728,0.9278288673006188,0.3491985269356519,0.13666878594085574,0.4894549760501832,satellite,A,
LOF,0.5,1,5000,2500,0.712,0.9266943322070933,0.3381128431065008,0.133198612020351,0.47422708000522107,satellite,A,
LOF,0.5,2,5000,2500,0.724,0.9318070895051345,0.419971865019761,0.17989481810946018,0.6026819469407201,satellite,A,
LOF,0.5,3,5000,2500,0.78,0.9351698655702836,0.3692881199531257,0.18874665803741664,0.5614048190182075,satellite,A,
LOF,0.5,4,5000,2500,0.736,0.9240162912026066,0.41836146696005017,0.15016131207812577,0.5709599279798567,satellite,A,
LOF,0.5,5,5000,2500,0.752,0.929918649394984,0.39317447098437697,0.22896552504971623,0.6245485049439594,satellite,A,
LOF,0.5,6,5000,2500,0.764,0.9315890509931134,0.42378208809532225,0.16203555301763117,0.588112497003749,satellite,A,
LOF,0.5,7,5000,2500,0.752,0.9300028475524557,0.36117645306512713,0.13603318994864821,0.4992538810474798,satellite,A,
LOF,0.5,8,5000,2500,0.752,0.9290559494809522,0.35086165799293667,0.1386561969993636,0.491664428031072,satellite,A,
LOF,0.5,9,5000,2500,0.728,0.9212513548242169,0.17363879294134676,0.051572832046076655,0.2273074589902535,satellite,A,
LOF,0.5,10,5000,2500,0.728,0.923044862439178,0.12908836908172816,0.05054128298070282,0.18168628797866404,satellite,A,
LOF,0.5,11,5000,2500,0.736,0.9260615532756523,0.13197374599985778,0.05193379404954612,0.18672241002786905,satellite,A,
LOF,0.5,12,5000,2500,0.752,0.9311552914356285,0.1373294029617682,0.04877490201033652,0.18764954898506403,satellite,A,
LOF,0.5,13,5000,2500,0.736,0.9272601660756606,0.2475041130091995,0.12111173593439162,0.3705689830239862,satellite,A,
LOF,0.5,14,5000,2500,0.716,0.928409737281558,0.3517415070673451,0.11302144301589578,0.4667806839570403,satellite,A,
LOF,0.5,15,5000,2500,0.744,0.9283920417907268,0.2935825879685581,0.1246508649783209,0.42020099493674934,satellite,A,
LOF,0.5,16,5000,2500,0.704,0.9246534962965596,0.3990674309898168,0.2011910059954971,0.602243302972056,satellite,A,
LOF,0.5,17,5000,2500,0.728,0.9250591821710806,0.3635493341134861,0.12382282305043191,0.48947849695105106,satellite,A,
LOF,0.5,18,5000,2500,0.756,0.9362192210270756,0.38674702402204275,0.1136614449787885,0.5023931949399412,satellite,A,
LOF,0.5,19,5000,2500,0.728,0.9328294236207079,0.28904423699714243,0.12009191501419991,0.4111593890702352,satellite,A,
LOF,0.5,20,5000,2500,0.716,0.9350737711158036,0.4338355209911242,0.1668778209714219,0.6026483069872484,satellite,A,
LOF,0.5,21,5000,2500,0.744,0.9307065837290536,0.3194357940228656,0.14884027501102537,0.4704189379699528,satellite,A,
LOF,0.5,22,5000,2500,0.744,0.9239400587424095,0.30031753005459905,0.1256830160273239,0.42864889197517186,satellite,A,
LOF,0.5,23,5000,2500,0.716,0.9271026417764228,0.2818875389639288,0.11660726997070014,0.4005506100365892,satellite,A,
LOF,0.5,24,5000,2500,0.74,0.9251809787489568,0.32235149503685534,0.15366002707742155,0.47884723194874823,satellite,A,
LOF,0.5,25,5000,2500,0.724,0.9318649037863848,0.34723698906600475,0.12056089204270393,0.4705053400248289,satellite,A,
LOF,0.5,26,5000,2500,0.732,0.932169611675138,0.30995979509316385,0.1116656920639798,0.42369566997513175,satellite,A,
LOF,0.5,27,5000,2500,0.692,0.9234403441024551,0.30480908195022494,0.11191271501593292,0.41878337610978633,satellite,A,
LOF,0.5,28,5000,2500,0.712,0.9333314015570244,0.3204414090141654,0.12622826907318085,0.4487945500295609,satellite,A,
LOF,0.5,29,5000,2500,0.712,0.9252534380245503,0.3945448489394039,0.12599033501464874,0.5225493860198185,satellite,A,
MAD,0.02,0,5000,100,0.09523809523809523,0.17318595136338175,0.0012517250142991543,0.0002731509739533067,0.002692338079214096,smtp,A,
MAD,0.02,1,5000,100,0.1,0.3623791665378434,0.0012202640064060688,0.0002659719903022051,0.002561197034083307,smtp,A,
MAD,0.02,2,5000,100,0.18181818181818182,0.42445367531410244,0.0012119889724999666,0.00026772008277475834,0.002571445074863732,smtp,A,
MAD,0.02,3,5000,100,0.1,0.2764016235653214,0.001208923989906907,0.0002647710498422384,0.002557357889600098,smtp,A,
MAD,0.02,4,5000,100,1.0,0.9730332569075836,0.001139448955655098,0.00024611596018075943,0.002464379998855293,smtp,A,
MAD,0.02,5,5000,100,1.0,0.9543282623915583,0.0012074800906702876,0.0002572019584476948,0.0025208600563928485,smtp,A,
MAD,0.02,6,5000,100,1.0,0.9715852481772699,0.0011842170497402549,0.00025096291210502386,0.0024413549108430743,smtp,A,
MAD,0.02,7,5000,100,1.0,0.9727610050414531,0.001125967944972217,0.0002888779854401946,0.0024929409846663475,smtp,A,
MAD,0.02,8,5000,100,1.0,0.8829833132145477,0.0012498589931055903,0.0002756599569693208,0.0025874419370666146,smtp,A,
MAD,0.02,9,5000,100,1.0,0.9233287238677486,0.0012523039476945996,0.00028618902433663607,0.0026977580273523927,smtp,A,
MAD,0.02,10,5000,100,1.0,0.9752803770769348,0.001273142988793552,0.00029652705416083336,0.002695246017538011,smtp,A,
MAD,0.02,11,5000,100,0.1,0.2797543546341833,0.0012907679192721844,0.00029208697378635406,0.0027078050188720226,smtp,A,
MAD,0.02,12,5000,100,0.09523809523809523,0.2568011799821613,0.0012102150358259678,0.00029443390667438507,0.0026464689290151,smtp,A,
MAD,0.02,13,5000,100,0.09090909090909091,0.15089159882104372,0.0012012990191578865,0.000277139013633132,0.0025916899321600795,smtp,A,
MAD,0.02,14,5000,100,1.0,0.9927040158854142,0.0011964449658989906,0.0002724019577726722,0.0025548289995640516,smtp,A,
MAD,0.02,15,5000,100,0.0,0.20618480957687924,0.0011922679841518402,0.0002637219149619341,0.002510610967874527,smtp,A,
MAD,0.02,16,5000,100,0.2,0.26274971551672804,0.001157874008640647,0.000271898927167058,0.002489960053935647,smtp,A,
MAD,0.02,17,5000,100,0.1,0.3114846727372533,0.0011787289986386895,0.00026515498757362366,0.0024945950135588646,smtp,A,
MAD,0.02,18,5000,100,0.07692307692307693,0.07153580120069503,0.0011785021051764488,0.00026703905314207077,0.0025124340318143368,smtp,A,
MAD,0.02,19,5000,100,0.3,0.2260412525403218,0.001176157034933567,0.00026024295948445797,0.002485367003828287,smtp,A,
MAD,0.02,20,5000,100,0.17391304347826086,0.16371128986986078,0.0011812499724328518,0.00026145298033952713,0.002500677015632391,smtp,A,
MAD,0.02,21,5000,100,0.09523809523809523,0.26311897686174374,0.0011933939531445503,0.00026173493824899197,0.0025055690202862024,smtp,A,
MAD,0.02,22,5000,100,0.19047619047619047,0.3179653420748882,0.0011787640396505594,0.000269258045591414,0.0025493529392406344,smtp,A,
MAD,0.02,23,5000,100,0.3333333333333333,0.2713309745945567,0.0012219379423186183,0.0002755579771474004,0.0025987050030380487,smtp,A,
MAD,0.02,24,5000,100,1.0,0.9385770314441209,0.0012201209319755435,0.00027341791428625584,0.0025803030002862215,smtp,A,
MAD,0.02,25,5000,100,0.1,0.16561135437524407,0.0012152970302850008,0.00027158798184245825,0.0025685300352051854,smtp,A,
MAD,0.02,26,5000,100,0.19047619047619047,0.2565798962817574,0.0012219359632581472,0.00027232395950704813,0.002583824098110199,smtp,A,
MAD,0.02,27,5000,100,1.0,0.9459773966927317,0.0012027049669995904,0.00027228600811213255,0.0025506370002403855,smtp,A,
MAD,0.02,28,5000,100,1.0,0.9445334323343981,0.0011269740061834455,0.0002764000091701746,0.002479956019669771,smtp,A,
MAD,0.02,29,5000,100,0.08,0.2543954786765859,0.001178508042357862,0.00026620097924023867,0.0025282329879701138,smtp,A,
MAD,0.05,0,5000,250,1.0,0.9861352246041049,0.0011609300272539258,0.0003158820327371359,0.0026112289633601904,smtp,A,
MAD,0.05,1,5000,250,0.18518518518518517,0.34393936833344513,0.0011936079245060682,0.0003133739810436964,0.002619626931846142,smtp,A,
MAD,0.05,2,5000,250,0.2222222222222222,0.22265773306468675,0.0011811010772362351,0.00030833599157631397,0.0026043930556625128,smtp,A,
MAD,0.05,3,5000,250,1.0,0.9892370110327992,0.0011790749849751592,0.0003081259783357382,0.002751628984697163,smtp,A,
MAD,0.05,4,5000,250,1.0,0.9693641866935988,0.002085031010210514,0.0003264790866523981,0.0035802159691229463,smtp,A,
MAD,0.05,5,5000,250,1.0,0.9702547928096606,0.001263724989257753,0.00031821103766560555,0.0027347049908712506,smtp,A,
MAD,0.05,6,5000,250,0.1111111111111111,0.24775223741512648,0.0012497949646785855,0.00031336897518485785,0.0026869639987125993,smtp,A,
MAD,0.05,7,5000,250,0.96,0.9850420910171167,0.0012594000436365604,0.00031375803519040346,0.00270277401432395,smtp,A,
MAD,0.05,8,5000,250,0.14285714285714285,0.21748450248080936,0.0012458310229703784,0.00031663605477660894,0.002758458023890853,smtp,A,
MAD,0.05,9,5000,250,0.17857142857142858,0.2897128469059382,0.0012885469477623701,0.0003367569297552109,0.002848634961992502,smtp,A,
MAD,0.05,10,5000,250,0.9230769230769231,0.9878858745336645,0.0012872159713879228,0.00032880203798413277,0.0028144330717623234,smtp,A,
MAD,0.05,11,5000,250,1.0,0.9941747392143402,0.0012644700473174453,0.0003360109403729439,0.0027963159373030066,smtp,A,
MAD,0.05,12,5000,250,1.0,0.9668546833518213,0.0012547370279207826,0.0003306400030851364,0.002759750932455063,smtp,A,
MAD,0.05,13,5000,250,1.0,0.9923359917433895,0.0012515080161392689,0.00032869004644453526,0.002762364107184112,smtp,A,
MAD,0.05,14,5000,250,0.96,0.9630133664329456,0.001251302077434957,0.0003374679945409298,0.0027959359576925635,smtp,A,
MAD,0.05,15,5000,250,1.0,0.9974663240528362,0.0012652180157601833,0.0003336899681016803,0.0028278350364416838,smtp,A,
MAD,0.05,16,5000,250,0.0784313725490196,0.3058671038241699,0.0012673040619120002,0.00033242697827517986,0.0027866760501638055,smtp,A,
MAD,0.05,17,5000,250,0.2909090909090909,0.3410197370971662,0.0012480790028348565,0.00033166108187288046,0.002760694012977183,smtp,A,
MAD,0.05,18,5000,250,1.0,0.9957654894828712,0.001251362031325698,0.0003316469956189394,0.002764811972156167,smtp,A,
MAD,0.05,19,5000,250,1.0,0.9821400648187034,0.001252267975360155,0.00033001694828271866,0.002759785042144358,smtp,A,
MAD,0.05,20,5000,250,1.0,0.9875829690946054,0.0012501250021159649,0.00033397506922483444,0.002764291944913566,smtp,A,
MAD,0.05,21,5000,250,1.0,0.866361606016737,0.0012767189182341099,0.00033157295547425747,0.002820221008732915,smtp,A,
MAD,0.05,22,5000,250,0.19607843137254902,0.2610578397039746,0.0011989029590040445,0.0003437269479036331,0.0027225689264014363,smtp,A,
MAD,0.05,23,5000,250,0.21052631578947367,0.19594203763737433,0.0012437310069799423,0.0002957890974357724,0.0026120980037376285,smtp,A,
MAD,0.05,24,5000,250,1.0,0.9985328153237589,0.0011944420402869582,0.00031114998273551464,0.002604106906801462,smtp,A,
MAD,0.05,25,5000,250,1.0,0.9882338473628104,0.0011921559926122427,0.000298289000056684,0.0026095480425283313,smtp,A,
MAD,0.05,26,5000,250,1.0,0.9933495058834425,0.001148425042629242,0.0003109760582447052,0.0026130310725420713,smtp,A,
MAD,0.05,27,5000,250,1.0,0.9934883291433139,0.0012031689984723926,0.0003005220787599683,0.0026259039295837283,smtp,A,
MAD,0.05,28,5000,250,1.0,0.994463479273473,0.0012040860019624233,0.0003056389978155494,0.00261825998313725,smtp,A,
MAD,0.05,29,5000,250,0.1509433962264151,0.3413342651328069,0.0012336570071056485,0.00031695596408098936,0.002703601960092783,smtp,A,
MAD,0.1,0,5000,500,1.0,0.999468890033726,0.0011969569604843855,0.0003674320178106427,0.002744617057032883,smtp,A,
MAD,0.1,1,5000,500,1.0,0.9952560474948005,0.001198787009343505,0.0003599399933591485,0.0027444500010460615,smtp,A,
MAD,0.1,2,5000,500,0.22608695652173913,0.2808248867313941,0.0011915400391444564,0.00036141101736575365,0.0027199650648981333,smtp,A,
MAD,0.1,3,5000,500,0.07920792079207921,0.21503539754880507,0.0011873969342559576,0.00036578800063580275,0.002705568913370371,smtp,A,
MAD,0.1,4,5000,500,1.0,0.9986171323797448,0.0011899699456989765,0.00036378693766891956,0.002737006056122482,smtp,A,
MAD,0.1,5,5000,500,0.19469026548672566,0.24719908427070267,0.0011924569262191653,0.00036269298288971186,0.0027232998982071877,smtp,A,
MAD,0.1,6,5000,500,0.07766990291262135,0.2242364779971898,0.0011948850005865097,0.0003523080376908183,0.0026846718974411488,smtp,A,
MAD,0.1,7,5000,500,1.0,0.9941899710730063,0.0011905489955097437,0.00036348903086036444,0.002722489065490663,smtp,A,
MAD,0.1,8,5000,500,1.0,0.9892468063970716,0.001185308094136417,0.00036253908183425665,0.0027180879842489958,smtp,A,
MAD,0.1,9,5000,500,1.0,0.9907751110294163,0.001186839072033763,0.0003621559590101242,0.002730470965616405,smtp,A,
MAD,0.1,10,5000,500,0.05714285714285714,0.25376952239117895,0.0011756120948120952,0.0002659880556166172,0.002298619016073644,smtp,A,
MAD,0.1,11,5000,500,0.9902912621359223,0.9709750379914671,0.0020584400044754148,0.0003845000173896551,0.003668585093691945,smtp,A,
MAD,0.1,12,5000,500,0.13559322033898305,0.270970987727047,0.0011924629798159003,0.0003599469782784581,0.002707810024730861,smtp,A,
